"n","dd","d","all","ratio","date","pv1","pv2","ratio_rm","all_rm","n_rm","d_rm"
1.0726,1.0935,1.0416,1.0585,1.3962,2017-09-22,0.332112813568412,0.667887186431588,1.1200785,1.06598,1.06948,1.06142
1.0804,1.0872,1.0751,1.0783,1.0474,2017-09-23,0.358387555163201,0.641612444836799,1.1218485,1.06674,1.070425,1.062115
1.0471,1.0613,1.0317,1.0405,1.2248,2017-09-24,0.312238059850922,0.687761940149078,1.102513,1.068375,1.070665,1.065525
1.0466,1.073,1.0649,1.0577,0.81934,2017-09-25,0.349130710862446,0.650869289137554,1.102893,1.06895,1.071145,1.06582
1.0905,1.0849,1.0541,1.0717,1.402,2017-09-26,0.346836436744657,0.653163563255343,1.1048695,1.06877,1.07112,1.065585
1.1122,1.1025,1.0382,1.074,1.9879,2017-09-27,0.17686248165416,0.82313751834584,1.129509,1.069315,1.072775,1.064945
1.0531,1.0931,1.0637,1.0615,0.89396,2017-09-28,0.137065749216478,0.862934250783522,1.133389,1.069015,1.072755,1.064475
1.0854,1.0768,1.0365,1.0597,1.6672,2017-09-29,0.165210927948581,0.834789072051419,1.142944,1.066705,1.07084,1.062085
1.0646,1.0472,1.0615,1.0616,1.032,2017-09-30,0.147306281256745,0.852693718743255,1.177859,1.066815,1.07256,1.060905
1.082,1.0919,1.0532,1.0688,1.3207,2017-10-01,0.151426278084946,0.848573721915054,1.1939395,1.067145,1.073935,1.06041
1.0475,1.0553,1.0878,1.0673,0.67611,2017-10-02,0.292038864818115,0.707961135181885,1.2050395,1.06799,1.07536,1.060755
1.089,1.0649,1.077,1.0811,1.1055,2017-10-03,0.434963291021619,0.565036708978381,1.197989,1.06668,1.073755,1.059855
1.0898,1.0727,1.1432,1.1135,0.70319,2017-10-04,0.580703713112064,0.419296286887936,1.190059,1.06896,1.075915,1.06239
1.1132,1.1005,1.0631,1.0882,1.5025,2017-10-05,0.58305872784311,0.41694127215689,1.199747,1.068135,1.075575,1.061085
1.0464,1.0554,1.0538,1.0506,0.91827,2017-10-06,0.617722806492535,0.382277193507465,1.188457,1.06715,1.07401,1.06062
1.0742,1.0979,1.0506,1.0651,1.2703,2017-10-07,0.649093770334316,0.350906229665684,1.135411,1.066115,1.07087,1.06152
1.0673,1.0567,1.0689,1.0671,0.98502,2017-10-08,0.687091129387495,0.312908870612505,1.165378,1.06729,1.07371,1.06141
1.0446,1.042,1.0283,1.0364,1.2518,2017-10-09,0.718470083954096,0.281529916045904,1.156343,1.06829,1.074475,1.062375
1.0812,1.0472,1.0407,1.0588,1.5245,2017-10-10,0.652174196219937,0.347825803780063,1.152509,1.06842,1.07439,1.06268
1.091,1.083,1.0743,1.0825,1.1501,2017-10-11,0.572330224104444,0.427669775895556,1.125549,1.06955,1.07414,1.06546
1.1011,1.0901,1.0485,1.0754,1.6182,2017-10-12,0.520834603129802,0.479165396870198,1.1532735,1.069375,1.07552,1.063775
1.0483,1.0452,1.0571,1.0521,0.90639,2017-10-13,0.535819373246133,0.464180626753867,1.1514585,1.06937,1.075325,1.063785
1.0903,1.0833,1.0824,1.0861,1.0662,2017-10-14,0.645719883550328,0.354280116449672,1.168909,1.067845,1.075005,1.060495
1.0398,1.0627,1.0388,1.0412,1.0131,2017-10-15,0.71323079196266,0.28676920803734,1.144699,1.069365,1.07526,1.063115
1.0592,1.0503,1.0448,1.052,1.1762,2017-10-16,0.802352839207956,0.197647160792044,1.1511105,1.072835,1.079205,1.06633
1.0494,1.0596,1.0562,1.0533,0.92698,2017-10-17,0.840349767735386,0.159650232264614,1.1457205,1.07732,1.08409,1.070935
1.1099,1.0832,1.0615,1.085,1.4933,2017-10-18,0.763056551726631,0.236943448273369,1.1500345,1.081975,1.089195,1.075275
1.1007,1.1017,1.0558,1.0797,1.4865,2017-10-19,0.601975976028684,0.398024023971316,1.1383195,1.08725,1.09416,1.0809
1.0629,1.0536,1.0676,1.0642,0.95532,2017-10-20,0.542808176423524,0.457191823576476,1.1040705,1.09071,1.09587,1.08609
1.077,1.0805,1.1088,1.0914,0.7815,2017-10-21,0.622708704241458,0.377291295758542,1.1059155,1.09396,1.099485,1.088965
1.0751,1.0541,1.0541,1.0638,1.2306,2017-10-22,0.686439378728378,0.313560621271622,1.1046005,1.099165,1.10555,1.092845
1.0851,1.0804,1.0772,1.081,1.0692,2017-10-23,0.748180736009124,0.251819263990876,1.121261,1.1069,1.114785,1.099035
1.0834,1.1104,1.0774,1.083,1.0522,2017-10-24,0.845942465489006,0.154057534510994,1.139601,1.113675,1.12356,1.103635
1.1183,1.1362,1.1155,1.1186,1.0183,2017-10-25,0.832375979108524,0.167624020891476,1.139116,1.12102,1.13098,1.111065
1.1253,1.1008,1.1181,1.12,1.0465,2017-10-26,0.817276382223544,0.182723617776456,1.153871,1.12733,1.1389,1.11563
1.1719,1.1261,1.1427,1.1548,1.1625,2017-10-27,0.846549645288648,0.153450354711352,1.16581263157895,1.13122631578947,1.145045,1.11875789473684
1.1694,1.1328,1.1557,1.1602,1.0713,2017-10-28,0.927982821766147,0.0720171782338533,1.14761888888889,1.13379444444444,1.14689473684211,1.12193888888889
1.1439,1.1354,1.1408,1.1419,1.0175,2017-10-29,0.89508166591913,0.10491833408087,1.13059666666667,1.13737222222222,1.15004210526316,1.12608333333333
1.1154,1.1211,1.1445,1.128,0.83952,2017-10-30,0.980621980712453,0.0193780192875465,1.15487888888889,1.13974444444444,1.15335789473684,1.12677777777778
1.1633,1.138,1.1318,1.1475,1.187,2017-10-31,0.990010905280037,0.0099890947199629,1.17114555555556,1.14237777777778,1.15711578947368,1.12826666666667
1.2224,1.2191,1.1261,1.1795,1.5919,2017-11-01,0.989025949932974,0.0109740500670257,1.16323444444444,1.1473,1.16139473684211,1.13308333333333
1.233,1.1899,1.1809,1.2068,1.2396,2017-11-02,0.963030404583201,0.0369695954167992,1.17299555555556,1.14934444444444,1.16375263157895,1.13419444444444
1.2658,1.211,1.1744,1.2216,1.433,2017-11-03,0.913326929542391,0.0866730704576094,1.19717888888889,1.15188333333333,1.16752105263158,1.13501666666667
1.1882,1.1911,1.1874,1.1881,1.0034,2017-11-04,0.866415891718506,0.133584108281494,1.21695666666667,1.15535555555556,1.17280526315789,1.13688888888889
1.2176,1.174,1.1361,1.1782,1.4713,2017-11-05,0.932513980289842,0.0674860197101584,1.23041222222222,1.15973333333333,1.17804210526316,1.13956111111111
1.1723,NA,NA,NA,NA,2017-11-06,0.896691227851458,0.103308772148542,1.24846777777778,1.16232222222222,1.18192631578947,1.14014444444444
NA,NA,NA,NA,NA,2017-11-07,0.930063264081837,0.069936735918163,1.24711222222222,1.16430555555556,1.18317894736842,1.14165555555556
1.1605,1.1192,1.1304,1.1441,1.1801,2017-11-08,0.90494785205307,0.0950521479469295,1.25385111111111,1.16364444444444,1.18282105263158,1.14027222222222
1.1259,1.1354,1.0801,1.1069,1.3924,2017-11-09,0.896212230542442,0.103787769457558,1.26622777777778,1.16341111111111,1.18342105263158,1.13875555555556
1.1484,1.1007,1.1356,1.1388,1.0743,2017-11-10,0.905148814952377,0.0948511850476234,1.27149444444444,1.16203333333333,1.18211052631579,1.13698888888889
1.1564,1.1866,1.1408,1.1524,1.0882,2017-11-11,0.918943954655937,0.0810560453440632,1.26815,1.1592,1.17858947368421,1.13491666666667
1.1299,1.1509,1.0972,1.1178,1.2449,2017-11-12,0.954686286641143,0.045313713358857,1.26911111111111,1.15582777777778,1.17512631578947,1.13183888888889
1.155,1.1615,1.0922,1.1287,1.4875,2017-11-13,0.905665468076775,0.0943345319232251,1.29153888888889,1.1532,1.17297368421053,1.12802777777778
1.2187,1.1251,1.1492,1.1811,1.3743,2017-11-14,0.770022386476449,0.229977613523551,1.27948,1.15252222222222,1.17104210526316,1.12887222222222
1.2248,1.2136,1.1662,1.1988,1.2887,2017-11-15,0.629023650605852,0.370976349394148,1.25817444444444,1.15172222222222,1.16858421052632,1.12987222222222
1.2457,1.1947,1.1532,1.2014,1.4875,2017-11-16,0.522750118409868,0.477249881590132,1.24800736842105,1.15275263157895,1.16875263157895,1.13159473684211
1.1932,1.2733,1.1829,1.1959,1.0469,2017-11-17,0.458102708665799,0.541897291334201,1.2341535,1.152525,1.167515,1.132485
1.1371,1.1582,1.1159,1.13,1.1388,2017-11-18,0.597312200046647,0.402687799953353,1.2160335,1.151255,1.16478,1.13284
1.1268,1.1371,1.1172,1.1238,1.0623,2017-11-19,0.793136449025249,0.206863550974751,1.2316235,1.152915,1.167325,1.133265
1.1384,1.1395,1.1,1.1227,1.2818,2017-11-20,0.707145474071053,0.292854525928947,1.2605235,1.151225,1.166685,1.129865
1.1555,1.162,1.0888,1.1285,1.5317,2017-11-21,0.559858861095804,0.440141138904196,1.2712785,1.150715,1.1668,1.12849
1.1672,1.1215,1.1255,1.1461,1.2569,2017-11-22,0.460271005406542,0.539728994593458,1.2655585,1.14921,1.165135,1.12769
1.2249,1.2261,1.1058,1.1743,1.8367,2017-11-23,0.297773008920229,0.702226991079771,1.2315785,1.147485,1.16151,1.12862
1.1515,1.2018,1.2026,1.1759,0.78634,2017-11-24,0.229026573790337,0.770973426209663,1.2202935,1.14364,1.15614,1.125765
1.1709,1.1679,1.1541,1.1638,1.0878,2017-11-25,0.227595407858342,0.772404592141658,1.2468835,1.139245,1.152275,1.12068
1.1755,1.1875,1.1626,1.1713,1.065,2017-11-26,0.20997306273118,0.79002693726882,1.2361385,1.13698,1.14888,1.119615
1.144,1.1668,1.1494,1.1482,0.97093,2017-11-27,0.220842816775689,0.779157183224311,1.2643385,1.1329,1.14626,1.114145
1.1058,1.1127,1.1375,1.1187,0.8177,2017-11-28,0.217807470222325,0.782192529777675,1.2606985,1.132585,1.14583,1.114265
1.1768,1.1686,1.0886,1.1401,1.7042,2017-11-29,0.14854399355447,0.85145600644553,1.2677435,1.13444,1.14818,1.115315
1.1356,1.1069,1.0676,1.105,1.6523,2017-11-30,0.0360649480089883,0.963935051991012,1.2545585,1.13349,1.146325,1.11526
1.1587,1.1805,1.1133,1.1422,1.3033,2017-12-01,0.017161114973503,0.982838885026497,1.2370835,1.13187,1.14358,1.114795
1.0966,1.0656,1.0812,1.0877,1.1305,2017-12-02,0.0406535365724331,0.959346463427567,1.2335735,1.12892,1.1399,1.112175
1.0825,1.0909,1.1108,1.0942,0.8079,2017-12-03,0.046246683491563,0.953753316508437,1.1945785,1.12376,1.13225,1.11019
1.1113,1.1185,1.0921,1.1042,1.1486,2017-12-04,0.0694628263332238,0.930537173666776,1.192843,1.117905,1.1269,1.103625
1.1475,1.1251,1.0645,1.1109,1.8205,2017-12-05,0.0321596282814178,0.967840371718582,1.1811085,1.11132,1.119755,1.097875
1.1778,1.1426,1.1319,1.1561,1.2726,2017-12-06,0.0183370668166039,0.981662933183396,1.1801285,1.10435,1.112665,1.091275
1.1408,1.1541,1.0735,1.1143,1.6109,2017-12-07,0.00841599963680416,0.991584000363196,1.197307,1.09842,1.107295,1.08476
1.1285,1.1205,1.1183,1.1237,1.066,2017-12-08,0.00873276808995111,0.991267231910049,1.225392,1.09286,1.102665,1.0778585
1.1738,1.1887,1.1382,1.1609,1.2032,2017-12-09,0.00913414244165248,0.990865857558348,1.237217,1.08874,1.097985,1.0746835
1.1013,1.1392,1.0989,1.1037,1.0181,2017-12-10,0.0122015674989641,0.987798432501036,1.195885,1.08511,1.092535,1.0733035
1.1006,1.143,1.0795,1.0961,1.1822,2017-12-11,0.0146719637487861,0.985328036251214,1.190755,1.08098,1.08779,1.0699885
1.0936,1.115,1.0731,1.0871,1.1867,2017-12-12,0.00843664861482907,0.991563351385171,1.18676,1.07898,1.085315,1.0680835
1.0719,1.0891,1.0661,1.0711,1.0568,2017-12-13,0.00782858682504401,0.992171413174956,1.20512,1.07727,1.08448,1.0650685
1.0445,1.0887,1.0713,1.0588,0.75163,2017-12-14,0.0110177338297689,0.988982266170231,1.205435,1.07358,1.080675,1.0617385
1.028,1.0249,1.0391,1.0321,0.85311,2017-12-15,0.041989614396667,0.958010385603333,1.1526665,1.06967,1.074555,1.0607185
1.0337,1.0279,1.0306,1.0319,1.0454,2017-12-16,0.0954501841411775,0.904549815858823,1.1378545,1.064715,1.068475,1.0570485
1.0366,1.0357,1.0191,1.0296,1.3145,2017-12-17,0.0802701720976697,0.91972982790233,1.1043175,1.06111,1.063435,1.0556185
1.0132,1.012,0.99947,1.0075,1.3794,2017-12-18,0.0690205546609105,0.930979445339089,1.08358,1.056825,1.058155,1.0524435
1.0832,1.0629,1.0251,1.0577,1.9407,2017-12-19,0.021063137059741,0.978936862940259,1.069542,1.04996,1.050415,1.0467185
1.0266,1.0304,1.04,1.0324,0.82566,2017-12-20,0.0147599908430777,0.985240009156922,1.06563,1.04628,1.04672,1.0433485
1.0638,1.0911,1.047,1.0596,1.2007,2017-12-21,0.0227151681400816,0.977284831859918,1.056625,1.043925,1.044015,1.0416885
1.0471,1.0732,1.0431,1.0477,1.0506,2017-12-22,0.0317644183509876,0.968235581649012,1.078625,1.043045,1.04391,1.0401385
1.0658,1.0694,1.0505,1.06,1.1751,2017-12-23,0.0361999856471489,0.963800014352851,1.067296,1.04191,1.04246,1.0397935
1.0352,1.0254,1.0255,1.0304,1.1549,2017-12-24,0.0530942380697029,0.946905761930297,1.0727225,1.043735,1.044625,1.0416285
1.0251,1.0275,1.0441,1.0327,0.76513,2017-12-25,0.0521856912394968,0.947814308760503,1.096162,1.04567,1.047455,1.0424285
1.0562,1.0551,1.0585,1.057,0.97636,2017-12-26,0.0670350354513681,0.932964964548632,1.0908685,1.047565,1.04928,1.0447485
1.04,1.0421,1.0449,1.0422,0.94016,2017-12-27,0.0727299984601232,0.927270001539877,1.0836285,1.047315,1.048805,1.0446835
1.0229,1.0505,1.0548,1.038,0.65125,2017-12-28,0.106245711670682,0.893754288329318,1.0853435,1.047975,1.049465,1.045105
1.019,1.0504,1.0237,1.0236,0.92244,2017-12-29,0.119882233031979,0.880117766968021,1.0441135,1.046095,1.046445,1.04468
1.0274,1.0399,1.0315,1.0301,0.93986,2017-12-30,0.186167452879565,0.813832547120435,1.0575005,1.04502,1.045735,1.04309
1.0465,1.076,1.0463,1.049,1.0021,2017-12-31,0.240763056554246,0.759236943445754,1.0607955,1.04271,1.043515,1.04112
1.0915,1.0647,1.0421,1.0695,1.6267,2018-01-01,0.198621152487564,0.801378847512436,1.0454135,1.04114,1.041585,1.040175
1.0429,1.0326,1.0592,1.0484,0.83022,2018-01-02,0.132201119285391,0.867798880714609,1.032498,1.0380765,1.0381495,1.03766
1.0878,1.0838,1.108,1.0953,0.86016,2018-01-03,0.111972740351624,0.888027259648376,1.0009455,1.0363155,1.035688,1.03671
1.0846,1.0593,1.0551,1.0708,1.3219,2018-01-04,0.127844811918509,0.872155188081491,1.034584,1.0354255,1.035543,1.03472
1.0702,1.0375,1.077,1.0698,0.93953,2018-01-05,0.187071108474909,0.812928891525091,1.061666,1.0326955,1.033253,1.031512
1.0271,1.0397,1.0178,1.0246,1.1697,2018-01-06,0.182567228692656,0.817432771307343,1.0447735,1.0312755,1.031393,1.030712
1.0264,1.0455,1.0079,1.0207,1.4137,2018-01-07,0.21003358288424,0.78996641711576,1.084191,1.0297405,1.030913,1.0278745
1.0228,1.0214,1.0166,1.0201,1.1161,2018-01-08,0.146853093048074,0.853146906951926,1.095399,1.0288155,1.030383,1.0268195
1.0124,1.0144,1.0082,1.0109,1.0934,2018-01-09,0.1039507907936,0.8960492092064,1.10358526315789,1.02874789473684,1.0286835,1.02657315789474
1.0194,1.0028,1.0076,1.0134,1.2666,2018-01-10,0.077294480419239,0.922705519580761,1.10922333333333,1.02762277777778,1.02774578947368,1.02547722222222
1.0085,1.0249,1.0242,1.0163,0.74296,2018-01-11,0.0961404761160857,0.903859523883914,1.07878352941176,1.02515941176471,1.02420388888889,1.02449941176471
0.99709,1.0015,1.0002,0.99873,0.91679,2018-01-12,0.247892325952125,0.752107674047875,1.09431875,1.023706875,1.02310411764706,1.022330625
0.98597,0.99202,1.0065,0.99518,0.52385,2018-01-13,0.301938853001817,0.698061146998183,1.10992933333333,1.018934,1.019060625,1.01661933333333
1.0222,1.0201,1.0043,1.0149,1.4379,2018-01-14,0.224977046421897,0.775022953578103,1.09478857142857,1.01470066666667,1.014310625,1.01387071428571
1.0104,0.99629,0.99434,1.0024,1.518,2018-01-15,0.102322268725685,0.897677731274315,1.094005,1.01048733333333,1.010248125,1.00897071428571
1.0045,1.0104,1.0055,1.0057,0.97576,2018-07-08,0.14586124875847,0.85413875124153,0.8882435,1.010024,1.0060485,1.012024
0.99899,0.99953,1.012,1.0069,0.73308,2018-07-09,0.128705978280892,0.871294021719108,0.8897285,1.010169,1.0061785,1.012089
1.003,1.0038,1.0259,1.0168,0.63295,2018-07-10,0.181875536926232,0.818124463073768,0.8839885,1.010969,1.0066565,1.012999
1.0152,1.0283,1.0147,1.0162,1.0099,2018-07-11,0.214784311182042,0.785215688817958,0.8673115,1.010899,1.0061315,1.013264
1.0145,1.0099,1.0223,1.0186,0.86749,2018-07-12,0.208796707193758,0.791203292806242,0.832753,1.010969,1.0050445,1.013914
1.0058,1.014,1.0177,1.0137,0.78134,2018-07-13,0.497203077402501,0.502796922597499,0.83462,1.011499,1.0055495,1.014359
1.0127,1.0202,1.0209,1.0182,0.85756,2018-07-14,0.577597465897191,0.422402534102809,0.8158205,1.012319,1.0057295,1.015655
1.0139,1.0123,1.0185,1.0164,0.91716,2018-07-15,0.582534263692333,0.417465736307667,0.8224805,1.013095,1.006609,1.01644
1.0033,1.013,1.0172,1.0123,0.74112,2018-07-16,0.58406935358962,0.41593064641038,0.809334,1.012513,1.005771,1.0161
1.0188,1.0227,1.0218,1.021,0.94895,2018-07-17,0.520665356557734,0.479334643442266,0.82168,1.013533,1.0071845,1.016965
1.0031,1.0021,1.0219,1.014,0.67907,2018-07-18,0.575794316866326,0.424205683133674,0.832382,1.013578,1.0075395,1.016885
1.0101,1.0124,1.0087,1.0095,1.0308,2018-07-19,0.594913297939688,0.405086702060312,0.848973,1.013548,1.007995,1.01655
1.0059,1.0306,1.0191,1.0161,0.76354,2018-07-20,0.533865317916451,0.466134682083549,0.853446,1.013458,1.008105,1.01632
1.001,1.0083,1.0121,1.0082,0.77306,2018-07-21,0.559446617507638,0.440553382492362,0.855141,1.012988,1.007755,1.0159
0.99096,1.0145,1.0175,1.0089,0.50953,2018-07-22,0.799753145348193,0.200246854651807,0.8473475,1.014013,1.0083,1.01731
1.0145,1.0368,1.0169,1.018,0.95653,2018-07-23,0.768119447582315,0.231880552417685,0.8583455,1.014303,1.00901,1.01742
1.0041,1.0155,1.0251,1.0175,0.66041,2018-07-24,0.783792216377994,0.216207783622006,0.8541505,1.013603,1.008248,1.016745
1.0071,1.0117,1.0198,1.0151,0.77478,2018-07-25,0.876724193506421,0.123275806493579,0.8672575,1.013533,1.008483,1.01633
0.99184,0.98174,1.0008,0.99606,0.75977,2018-07-26,0.850333547726294,0.149666452273706,0.8983215,1.013133,1.008963,1.015457
1.0244,1.0152,1.0209,1.0215,1.0608,2018-07-27,0.900217115416881,0.0997828845831192,0.923059,1.0119385,1.008293,1.013992
1.0116,1.0071,1.0039,1.0066,1.1898,2018-07-28,0.89841629123019,0.10158370876981,0.9375005,1.0122685,1.009108,1.013957
1.0081,1.0057,1.0053,1.0063,1.0649,2018-07-29,0.88405466183548,0.11594533816452,0.9233285,1.0127785,1.009173,1.014902
1.0052,1.011,1.0213,1.015,0.72241,2018-07-30,0.868025473421675,0.131974526578325,0.9461115,1.01260368421053,1.010748,1.015152
1.0082,1.0044,1.0063,1.0068,1.0438,2018-07-31,0.89069119374026,0.10930880625974,0.9677935,1.01325631578947,1.012033,1.015342
1.0254,1.0162,1.0505,1.0391,0.71162,2018-08-01,0.932048910571307,0.0679510894286933,0.9847345,1.01355105263158,1.012975,1.015377
1.02,1.0154,1.0199,1.0195,1.0013,2018-08-02,0.971386850325641,0.0286131496743593,0.9794365,1.01396157894737,1.013305,1.016092
0.99746,1.0068,1.0074,1.0042,0.77366,2018-08-03,0.983792823087201,0.0162071769127993,0.992472,1.01368263157895,1.01354,1.015472
1.0186,1.0321,1.0102,1.015,1.1793,2018-08-04,0.990753385795158,0.00924661420484183,0.995949,1.01480368421053,1.014625,1.016527
1.0129,1.0009,0.99974,1.0043,1.3624,2018-08-05,0.971249848879246,0.0287501511207541,0.9998725,1.01723736842105,1.016688,1.018812
1.0054,0.99624,0.9925,0.99711,1.4437,2018-08-06,0.948419661557787,0.0515803384422133,0.9817645,1.01859,1.016863,1.020557
1.0194,1.021,1.0212,1.0206,0.9679,2018-08-07,0.926219992805958,0.0737800071940417,0.9601265,1.02135842105263,1.018403,1.023752
1.0114,1.001,1.0276,1.0197,0.74736,2018-08-08,0.94482240956571,0.0551775904342898,0.949625,1.02386894736842,1.020173,1.026342
1.0374,NA,1.0241,NA,1.2192,2018-08-09,0.953157646138213,0.0468423538617874,0.946336,1.02525842105263,1.021138,1.028102
1.0267,1.0263,1.0159,1.0206,1.2067,2018-08-10,0.894901029040611,0.105098970959389,0.9304305,1.02763736842105,1.022483,1.030897
1.0098,1.0106,1.0182,1.0145,0.84835,2018-08-11,0.901092953968598,0.0989070460314024,0.9619795,1.02717421052632,1.023328,1.029482
1.0211,1.0099,1.0312,1.0258,0.85057,2018-08-12,0.918301552924164,0.0816984470758358,0.941175,1.02737947368421,1.022563,1.030182
1.0088,1.0217,1.0127,1.0122,0.92112,2018-08-13,0.921505146271898,0.0784948537281023,0.936878,1.02914789473684,1.023805,1.032267
1.0288,1.0373,1.0409,1.0364,0.84432,2018-08-14,0.940793424769392,0.0592065752306082,0.941933,1.03111631578947,1.02616,1.033922
1.0331,1.0511,1.0465,1.0423,0.83824,2018-08-15,0.960441299470673,0.0395587005293272,0.9011605,1.03301631578947,1.026265,1.036825
1.0279,1.0705,1.0558,1.0472,0.69864,2018-08-16,0.983644979536223,0.0163550204637771,0.9014155,1.03631052631579,1.029935,1.039355
1.0424,1.0724,1.0678,1.0592,0.75704,2018-08-17,0.990696391481617,0.00930360851838252,0.8923325,1.03727368421053,1.03031,1.0405
1.0435,1.0776,1.0571,1.054,0.85487,2018-08-18,0.99192362065781,0.00807637934218977,0.9207545,1.03838421052632,1.03239,1.040695
1.0245,1.022,1.0565,1.0414,0.65663,2018-08-19,0.996549270695044,0.00345072930495639,0.892883,1.03926,1.03234,1.043175
1.0351,1.059,1.0622,1.052,0.72569,2018-08-20,0.994994783786964,0.00500521621303557,0.887933,1.04235,1.03546,1.046225
1.0423,1.0332,1.0222,1.0303,1.3426,2018-08-21,0.994339507078098,0.00566049292190249,0.9006605,1.045465,1.039085,1.048875
1.0047,1.04,1.0339,1.0234,0.58521,2018-08-22,0.993406351567369,0.00659364843263119,0.922147,1.04652,1.040965,1.049205
1.0223,1.0339,1.0491,1.0378,0.68772,2018-08-23,0.996064181812272,0.00393581818772807,0.946661,1.048005,1.04346,1.050115
1.0657,1.0564,1.0433,1.0524,1.2804,2018-08-24,0.99387320167481,0.00612679832518972,0.976975,1.049095,1.04588,1.05016
1.015,1.05,1.0578,1.0404,0.54695,2018-08-25,0.996911055611164,0.00308894438883551,0.981915,1.049785,1.04677,1.05067
1.0788,1.0826,1.0431,1.0597,1.4488,2018-08-26,0.99689909187611,0.00310090812389019,1.012363,1.04968,1.048235,1.04964
1.0269,1.0594,1.0441,1.0389,0.78624,2018-08-27,0.994845466983517,0.00515453301648283,1.046806,1.04937,1.04973,1.048185
1.053,1.0492,1.0315,1.0408,1.3158,2018-08-28,0.997051922595722,0.00294807740427819,1.0550775,1.05009,1.0511,1.048765
1.0364,1.0388,1.0737,1.0559,0.66177,2018-08-29,0.998787581155294,0.00121241884470642,1.095891,1.05006,1.052805,1.04734
1.0891,1.0888,1.0769,1.0824,1.1077,2018-08-30,0.999215560620343,0.000784439379657391,1.1046685,1.049025,1.052405,1.045935
1.0823,1.088,1.0712,1.0768,1.1029,2018-08-31,0.9991890619118,0.000810938088199874,1.0944835,1.04912,1.05207,1.046165
1.0587,1.052,1.0378,1.0469,1.2803,2018-09-01,0.998607092672102,0.00139290732789759,1.117508,1.049455,1.053405,1.045895
1.0587,1.0365,1.0309,1.0419,1.4114,2018-09-02,0.997616847942985,0.0023831520570155,1.134452,1.05007,1.054785,1.045825
1.0772,1.0755,1.0418,1.0582,1.4506,2018-09-03,0.995423428859262,0.00457657114073781,1.131117,1.050105,1.05454,1.04584
1.0509,1.0761,1.0567,1.0561,0.93704,2018-09-04,0.992340438196001,0.00765956180399916,1.1622145,1.050145,1.05612,1.044675
1.0572,1.0513,1.0352,1.0451,1.3076,2018-09-05,0.994999165978087,0.00500083402191333,1.1946795,1.04922,1.055755,1.043265
1.0723,1.0531,1.0387,1.053,1.4459,2018-09-06,0.993908786154876,0.0060912138451241,1.2054375,1.048545,1.05568,1.042325
1.0709,1.0557,1.0687,1.0684,1.0203,2018-09-07,0.992371574738992,0.00762842526100778,1.1901975,1.047545,1.054065,1.041755
1.0586,1.0377,1.028,1.0408,1.4729,2018-09-08,0.978337059602947,0.0216629403970527,1.210064,1.045825,1.053435,1.03909
1.0271,1.034,1.0341,1.0313,0.90124,2018-09-09,0.97375654748557,0.0262434525144304,1.179384,1.043815,1.04966,1.038495
1.0356,1.0494,1.0268,1.0322,1.1389,2018-09-10,0.983233615466062,0.0167663845339375,1.182539,1.04201,1.047885,1.03668
1.0314,1.0338,1.0285,1.0301,1.0457,2018-09-11,0.976663417371464,0.0233365826285359,1.174089,1.04119,1.04667,1.036155
1.0499,1.0654,1.0477,1.0501,1.0266,2018-09-12,0.977232737331702,0.0227672626682975,1.1420865,1.04042,1.044615,1.036295
1.0608,1.0758,1.0436,1.0531,1.2137,2018-09-13,0.972325530854533,0.0276744691454672,1.116532,1.039225,1.04222,1.03588
1.0466,1.0566,1.0345,1.0412,1.1689,2018-09-14,0.959996720541912,0.040003279458088,1.147575,1.037885,1.041835,1.033775
1.0715,1.0654,1.0149,1.0412,2.0981,2018-09-15,0.946347317881554,0.0536526821184462,1.14507,1.036755,1.040405,1.03278
1.0254,1.0259,1.0253,1.0254,1.0014,2018-09-16,0.832908126229811,0.167091873770189,1.116644,1.035265,1.037715,1.032155
1.0207,1.0259,1.0201,1.0208,1.011,2018-09-17,0.81532772170579,0.18467227829421,1.133399,1.033295,1.036155,1.029705
1.0238,1.0159,1.0204,1.0215,1.0591,2018-09-18,0.799984069883226,0.200015930116774,1.150709,1.032695,1.03568,1.02883
1.0136,1.0519,1.065,1.0422,0.4941,2018-09-19,0.822181796985385,0.177818203014615,1.178077,1.032845,1.036575,1.02811
1.0468,1.0451,1.0349,1.0407,1.166,2018-09-20,0.809353520402528,0.190646479597472,1.178562,1.03242,1.036115,1.02768
1.0344,1.0303,1.0273,1.0305,1.1113,2018-09-21,0.81483663173698,0.18516336826302,1.187417,1.032025,1.03593,1.027055
1.0176,1.0301,1.0337,1.0265,0.77135,2018-09-22,0.785782409202119,0.214217590797881,1.201127,1.03066,1.03492,1.025385
1.0293,1.0659,1.0335,1.0343,0.93951,2018-09-23,0.819802324296984,0.180197675703016,1.231547,1.03073,1.03598,1.02463
1.0432,1.0496,1.0146,1.0293,1.5579,2018-09-24,0.777587714209096,0.222412285790904,1.2157595,1.02987,1.034655,1.024395
1.0286,1.0349,1.0153,1.0225,1.2575,2018-09-25,0.601351379788504,0.398648620211496,1.1709945,1.030115,1.03368,1.0255
1.0185,1.0298,1.0262,1.0232,0.87738,2018-09-26,0.656068214295341,0.343931785704659,1.1731645,1.030885,1.034495,1.026155
1.0397,1.0319,1.0197,1.029,1.3554,2018-09-27,0.59059573900012,0.409404260999881,1.1931345,1.031795,1.0361,1.02649
